Date,Closing Rate,Open Rate,Previous Rate,Highest,Lowest,Turnover
Feb-04-2019,56.000,55.700,56.000,57.000,55.500,14000
Feb-01-2019,56.000,54.900,54.000,56.700,54.900,88000
Jan-31-2019,54.000,53.750,53.000,54.010,53.110,18500
Jan-30-2019,53.000,53.200,53.100,53.200,52.000,117500
Jan-29-2019,53.100,53.000,53.350,53.300,53.000,7000
Jan-28-2019,53.350,53.020,53.950,53.500,53.020,1500
Jan-24-2019,53.950,57.500,55.370,57.500,53.300,22500
Jan-23-2019,55.370,56.390,55.600,56.400,55.000,76500
Jan-22-2019,55.600,55.500,54.620,57.000,55.500,77000
Jan-21-2019,54.620,53.580,53.000,55.500,53.580,57000
Jan-18-2019,53.000,53.000,52.000,53.000,53.000,500
Jan-17-2019,52.000,52.000,52.000,52.000,52.000,1000
Jan-16-2019,52.000,51.500,52.900,52.020,51.500,18000
Jan-15-2019,52.900,52.500,52.500,53.000,52.500,8000
Jan-14-2019,52.500,53.100,53.000,53.100,52.490,25500
Jan-11-2019,53.000,52.990,53.000,53.000,52.990,7000
Jan-10-2019,53.000,53.000,53.000,53.250,53.000,31500
Jan-09-2019,53.000,53.000,52.850,53.500,53.000,32500
Jan-08-2019,52.850,52.950,53.200,53.100,52.850,7500
Jan-07-2019,53.200,54.900,53.250,55.000,53.000,29500
Jan-04-2019,53.250,53.250,53.050,53.250,53.250,4000
Jan-03-2019,53.050,54.000,54.940,54.000,53.050,2000
Jan-01-2019,54.940,54.500,55.310,55.500,54.000,18500
Dec-31-2018,55.310,53.900,53.900,55.950,53.000,103000
Dec-28-2018,53.900,51.050,53.000,54.950,51.000,38000
Dec-27-2018,53.000,51.510,52.800,53.650,51.510,12500
Dec-26-2018,52.800,50.500,50.960,52.800,50.500,24500
Dec-24-2018,50.960,50.000,50.760,51.000,50.000,81000
Dec-20-2018,50.760,50.700,50.670,51.000,50.700,2500
Dec-19-2018,50.670,50.500,50.660,50.750,50.000,21500
Dec-18-2018,50.660,51.000,51.250,51.000,50.520,3500
Dec-17-2018,51.250,51.250,51.250,51.250,51.250,2500
Dec-14-2018,51.250,51.500,50.750,52.000,51.000,45000
Dec-13-2018,50.750,50.500,50.740,51.000,50.500,14500
Dec-12-2018,50.740,50.500,51.000,51.000,50.500,6500
Dec-11-2018,51.000,50.500,50.540,51.990,50.500,29000
Dec-10-2018,50.540,52.750,50.420,52.750,50.000,132500
Dec-07-2018,50.420,53.400,50.870,53.400,50.100,26000
Dec-06-2018,50.870,50.010,50.980,52.000,49.000,28000
Dec-05-2018,50.980,50.500,51.990,51.000,50.020,28000
Dec-04-2018,51.990,53.990,53.970,53.990,51.800,69000
Dec-03-2018,53.970,54.620,56.810,54.620,53.970,46000
Nov-30-2018,56.810,59.100,59.790,59.100,56.810,32500
Nov-29-2018,59.790,60.950,60.450,61.000,59.300,179000
Nov-28-2018,60.450,60.500,60.500,60.500,60.400,8500
Nov-27-2018,60.500,60.990,61.080,61.000,60.500,2500
Nov-26-2018,61.080,60.000,61.010,61.250,60.000,11000
Nov-23-2018,61.010,60.260,61.170,62.000,60.000,184000
Nov-22-2018,61.170,59.900,59.000,61.940,59.900,67000
Nov-20-2018,59.000,59.000,59.000,59.000,59.000,2000
Nov-19-2018,59.000,59.000,59.160,59.000,59.000,1000
Nov-16-2018,59.160,59.740,60.000,60.000,59.000,36500
Nov-15-2018,60.000,60.000,59.900,60.000,59.450,24500
Nov-14-2018,59.900,59.900,60.000,59.900,59.900,1500
Nov-13-2018,60.000,59.850,60.000,60.000,59.850,5000
Nov-12-2018,60.000,59.000,58.000,60.800,59.000,30500
Nov-09-2018,58.000,0.000,58.000,58.000,58.000,1000
Nov-08-2018,58.000,57.400,58.200,58.000,57.400,2000
Nov-07-2018,58.200,57.250,57.000,58.750,57.250,7000
Nov-06-2018,57.000,57.200,57.130,57.450,56.500,30500
Nov-05-2018,57.130,58.000,58.700,58.000,57.020,9500
Nov-02-2018,58.700,60.000,59.580,60.000,58.700,4000
Nov-01-2018,59.580,59.000,59.130,59.650,58.500,44500
