Date,Closing Rate,Open Rate,Previous Rate,Highest,Lowest,Turnover
Mar-22-2019,212.600,211.980,210.040,215.600,210.080,1284800
Mar-21-2019,210.040,211.000,211.340,212.000,209.100,87400
Mar-20-2019,211.340,214.000,214.030,214.000,210.110,235100
Mar-19-2019,214.030,216.050,216.600,217.000,213.000,145500
Mar-18-2019,216.600,213.130,214.300,218.000,209.110,334900
Mar-15-2019,214.300,218.020,218.950,219.400,213.530,237500
Mar-14-2019,218.950,219.990,219.920,221.500,217.500,134600
Mar-13-2019,219.920,220.500,220.100,221.500,219.000,125200
Mar-12-2019,220.100,221.440,220.100,221.440,219.000,135300
Mar-11-2019,220.100,223.230,221.260,224.870,219.500,344000
Mar-08-2019,221.260,225.990,224.970,225.990,218.000,567200
Mar-07-2019,224.970,230.000,228.490,230.500,224.010,274200
Mar-06-2019,228.490,232.000,231.830,232.900,228.000,295400
Mar-05-2019,231.830,234.010,234.960,236.070,230.010,218600
Mar-01-2019,229.420,225.900,224.130,232.500,225.900,829000
Feb-28-2019,224.130,223.000,222.790,226.890,220.000,546600
Feb-27-2019,222.790,222.000,224.920,225.480,213.680,1028700
Feb-26-2019,224.920,226.500,229.280,229.000,222.210,482100
Feb-25-2019,229.280,231.500,231.040,234.000,228.500,129300
Feb-22-2019,231.040,229.990,230.070,232.000,228.600,336300
Feb-21-2019,230.070,229.000,228.840,233.800,228.000,411700
Feb-20-2019,228.840,226.010,227.910,230.000,226.010,295300
Feb-19-2019,227.910,226.000,225.840,233.500,226.000,738900
Feb-18-2019,225.840,221.900,222.500,227.880,218.010,1066900
Feb-15-2019,222.500,228.990,228.230,229.740,221.060,890700
Feb-14-2019,228.230,234.000,234.180,235.700,227.250,710000
Feb-13-2019,234.180,234.500,233.830,236.000,233.830,179900
Feb-12-2019,233.830,233.000,232.800,234.990,231.110,307900
Feb-11-2019,232.800,240.500,239.300,241.900,232.000,541600
Feb-08-2019,239.300,242.300,242.340,244.200,237.500,797200
Feb-07-2019,242.340,243.830,243.330,245.000,241.800,206100
Feb-06-2019,243.330,247.100,247.710,247.990,242.420,351800
Feb-04-2019,247.710,247.500,246.940,250.000,247.000,386000
Feb-01-2019,246.940,245.010,246.170,251.000,245.010,1959000
Jan-31-2019,246.170,243.990,244.160,247.000,242.000,342700
Jan-30-2019,244.160,244.990,244.340,245.950,242.510,427700
Jan-29-2019,244.340,238.500,239.070,244.980,238.000,902000
Jan-28-2019,239.070,234.010,233.460,239.800,232.500,508000
Jan-25-2019,233.460,237.990,236.970,238.000,232.010,521100
Jan-24-2019,236.970,245.000,239.910,247.000,236.000,802600
Jan-23-2019,239.910,238.000,237.870,240.750,238.000,229300
Jan-22-2019,237.870,235.250,236.410,240.500,235.250,595000
Jan-21-2019,236.410,235.100,235.160,239.100,235.000,250800
Jan-18-2019,235.160,231.050,236.050,237.000,231.050,380900
Jan-17-2019,236.050,235.700,236.250,236.500,232.750,168200
Jan-16-2019,236.250,239.000,238.340,240.000,235.100,179000
Jan-15-2019,238.340,238.500,238.370,241.150,237.400,253800
Jan-14-2019,238.370,237.000,235.420,241.000,236.250,233000
Jan-11-2019,235.420,233.650,235.510,236.500,230.500,320000
Jan-10-2019,235.510,237.500,236.170,240.000,235.000,214700
Jan-09-2019,236.170,239.000,238.690,242.500,235.500,505100
Jan-08-2019,238.690,237.900,235.800,240.700,235.150,499700
Jan-07-2019,235.800,230.000,227.400,236.490,230.000,307700
Jan-04-2019,227.400,228.500,228.020,230.450,226.210,119900
Jan-03-2019,228.020,229.500,230.620,232.000,227.060,67700
Jan-02-2019,230.620,232.000,231.600,234.490,228.100,374000
Jan-01-2019,231.600,224.100,225.430,236.000,224.100,550400
Dec-31-2018,225.430,225.100,228.150,234.000,223.000,694500
Dec-28-2018,228.150,239.890,237.910,239.890,226.020,980300
Dec-27-2018,237.910,244.900,243.290,245.900,237.010,271500
Dec-26-2018,243.290,242.000,244.670,246.000,242.000,260300
Dec-24-2018,244.670,239.750,239.750,246.000,236.500,502800
Dec-21-2018,239.750,233.750,232.690,241.100,233.000,561300
Dec-20-2018,232.690,234.750,234.000,237.000,225.000,347200
Dec-19-2018,234.000,232.510,234.240,235.000,231.020,145700
Dec-18-2018,234.240,232.700,234.690,237.000,231.550,348900
Dec-17-2018,234.690,235.500,236.580,236.990,233.550,76100
Dec-14-2018,236.580,231.000,229.760,237.690,228.000,306700
Dec-13-2018,229.760,229.100,229.980,231.880,226.900,571600
Dec-12-2018,229.980,231.500,234.280,233.000,228.650,454800
Dec-11-2018,234.280,237.500,239.110,237.990,233.020,110500
